-- using 1115013950 as a seed to the RNG
-- @(#)11.sql	2.1.8.1
-- TPC-H/TPC-R Important Stock Identification Query (Q11)
-- Functional Query Definition
-- Approved February 1998
START TRANSACTION;



select
	ps_partkey,
	sum(ps_supplycost * ps_availqty) as value
from
	partsupp,
	supplier,
	nation
where
	ps_suppkey = s_suppkey
	and s_nationkey = n_nationkey
	and n_name = 'PERU'
group by
	ps_partkey having
		sum(ps_supplycost * ps_availqty) > (
			select
				sum(ps_supplycost * ps_availqty) * 0.0000100000
			from
				partsupp,
				supplier,
				nation
			where
				ps_suppkey = s_suppkey
				and s_nationkey = n_nationkey
				and n_name = 'PERU'
		)
order by
	value desc;
COMMIT;
ps_partkey	value
145267	8819033.76
898048	8819031.66
440503	8818380.44
274011	8817988.27
261950	8817847.81
671895	8817767.12
409284	8817723.79
514831	8817519.42
1626541	8817471.60
1064206	8817309.60
1970744	8816903.06
1320383	8816168.20
1367210	8816129.61
1915083	8815927.83
1053470	8815860.58
265372	8815794.48
1240971	8815370.08
436964	8815257.00
1897703	8815183.58
1968726	8815158.94
1062062	8815050.08
1794313	8814831.30
717946	8814716.29
1541088	8814352.82
1717401	8814277.68
604775	8814195.15
777827	8813998.36
1273429	8813914.61
1277646	8813870.64
1459199	8813727.41
957846	8813393.16
310802	8813288.25
253247	8813190.66
1301617	8813167.21
1532984	8812995.75
1484711	8812752.00
522036	8812560.96
333299	8812330.40
1685438	8812121.10
1498645	8812032.81
641304	8811964.82
1622846	8811588.20
698922	8811500.80
1036316	8811322.41
570647	8811074.25
1732553	8810901.22
1357918	8810882.71
1644379	8810728.65
1295896	8810650.12
1203228	8810499.12
88343	8810011.94
988094	8809827.89
731876	8809328.92
1922420	8808767.56
156086	8808200.84
698287	8808133.89
1742777	8808124.50
1587395	8808103.31
756544	8807955.58
66737	8807693.30
898073	8807518.00
1735575	8807259.10
395484	8806926.72
1558398	8806830.60
26592	8806820.34
1419957	8806690.63
1389421	8806547.97
121576	8806483.59
391020	8806396.66
935444	8806114.64
1384287	8806077.00
463912	8805962.88
1406125	8805879.84
378272	8805466.80
1302700	8805425.76
1952472	8805240.80
1823335	8804913.06
436707	8804872.65
1519191	8804586.52
900904	8804361.72
1851940	8803768.23
1829380	8803422.55
780303	8803318.16
130188	8802912.00
736838	8802866.16
765454	8802104.00
370297	8802102.61
1700763	8801816.60
1337626	8801479.44
1847553	8801472.87
911209	8801404.31
648335	8800634.80
1136799	8800558.24
926447	8800346.83
689941	8800323.00
893493	8800092.16
88911	8800080.84
1927520	8799907.40
871131	8799830.20
377326	8799663.44
338416	8799552.00
20383	8799073.28
1412778	8798999.80
277160	8798590.08
408501	8798460.66
1501925	8798290.04
980931	8798137.48
1224097	8797718.50
565043	8797714.59
856903	8797567.34
1834618	8797504.40
1467885	8797293.76
37830	8796544.56
1607818	8796496.50
1902867	8796276.00
401171	8795864.94
1903833	8795789.03
1519256	8795647.68
1376604	8795407.26
431859	8795340.40
663577	8795105.55
818232	8794966.62
595905	8794767.15
416137	8794222.74
296675	8793964.06
512443	8793577.32
350343	8793227.52
1730059	8793203.83
336127	8793119.44
192506	8793104.65
625513	8792837.30
772085	8792590.78
1008986	8792575.86
405398	8792438.52
382810	8792421.44
832368	8792334.96
34707	8791997.95
1907415	8791903.88
1511204	8791498.63
19601	8791341.02
1603737	8791284.42
54185	8791218.75
1573890	8791194.50
1577704	8790581.78
975517	8790318.18
148454	8790249.60
1318383	8790015.75
1559246	8789976.39
1241305	8789775.16
1656384	8789591.37
1252830	8789371.49
1747476	8789170.50
1390341	8789157.00
1362571	8788809.26
568527	8788048.32
1903568	8787777.76
392422	8787721.60
214244	8787567.36
679742	8787547.29
1520730	8787161.18
456943	8787015.16
1494770	8786816.55
267992	8786533.06
304848	8786233.04
5017	8786188.53
465506	8785909.64
1722996	8785712.16
523335	8785483.50
694415	8785151.98
1283453	8785041.00
1867792	8784998.88
472222	8784870.62
169324	8784848.27
537244	8784617.36
947352	8784614.72
1748291	8784601.01
683903	8783981.69
780494	8783820.60
465186	8783348.82
1808405	8783310.69
120129	8782891.04
1768418	8782183.23
462452	8781845.10
1472740	8781096.70
1124031	8780956.69
1869028	8780877.72
1735540	8780809.64
1362070	8780365.44
1626426	8780176.24
1978914	8780147.25
1123633	8780097.52
772020	8779894.30
766883	8779628.61
1095248	8779368.64
622053	8779168.10
1228820	8778822.87
211974	8778522.36
1971816	8778450.06
409167	8778097.35
1044996	8777609.28
1425997	8777569.59
1201491	8777457.75
570383	8777222.37
535420	8777083.70
491975	8776450.00
1411930	8775903.78
24865	8775889.04
1777646	8775675.52
1836800	8775639.36
1872360	8775311.72
549629	8774371.97
1665454	8774347.98
163826	8774302.16
1890374	8774286.76
1114096	8774140.30
1548491	8774084.79
454908	8774069.45
756903	8773897.14
347796	8773805.04
669219	8773014.80
190573	8773001.04
312419	8772344.14
1500889	8772039.10
1736432	8771890.28
1512142	8771825.76
274248	8771712.30
1168600	8771603.84
586204	8771337.77
930528	8771131.11
1262995	8770123.66
1818093	8769926.34
1500000	8769890.46
1653833	8769599.84
1722739	8769464.34
1145843	8769089.84
618085	8768998.52
1296894	8768691.36
1703928	8768300.59
1693087	8768098.08
1541231	8768096.63
1519990	8768091.28
725299	8768050.08
1287543	8767907.16
1032667	8767712.80
661829	8767631.32
1850292	8767528.02
1188975	8766570.50
1786500	8766066.35
1959112	8765838.84
1818010	8765835.90
1406167	8765820.00
964390	8765749.98
1796057	8765730.97
1201704	8765530.55
1159384	8765242.04
704553	8765204.10
463234	8764960.32
1537875	8764954.77
913683	8764892.85
1777426	8764747.07
1843487	8764622.28
550989	8764443.32
1135229	8764364.00
1298770	8763174.42
1922733	8762837.06
494831	8762793.59
1657351	8762152.96
360310	8761843.66
818885	8761762.13
1487064	8761726.93
803242	8761588.48
95852	8761452.70
1293928	8761337.00
215249	8761198.38
1933622	8761131.60
1947176	8760927.60
1181843	8760859.36
634703	8760775.10
1429847	8760646.08
994419	8759886.16
239004	8759490.52
891910	8759224.44
1448750	8759131.92
267880	8758871.04
227713	8757743.02
167045	8757691.04
1316118	8757348.66
995490	8757232.05
1506418	8757008.01
191154	8756996.94
176740	8756981.52
1129123	8756894.25
1535560	8756799.68
1652805	8756758.00
132124	8756486.92
1997450	8756444.75
1433324	8756258.56
188104	8756202.00
377199	8755882.21
1065833	8755554.87
238945	8754669.33
834386	8754331.48
1964430	8754219.05
410586	8754041.06
689543	8753641.12
635298	8753528.78
1151604	8753284.80
203903	8753017.66
1378002	8752133.38
1031560	8751992.15
32021	8751864.68
844082	8751784.88
300086	8751366.56
9915	8751058.20
1384261	8751056.34
1764397	8751054.54
701467	8750946.40
1776355	8750911.68
321848	8750796.99
1434125	8750720.00
1483380	8750674.45
1214574	8750607.60
642926	8750241.36
120693	8749883.82
579206	8749531.34
721519	8749352.40
447213	8749197.03
1343354	8749012.32
1743985	8748900.16
40628	8748661.90
935921	8748325.14
743509	8748318.54
369789	8747735.16
488239	8747524.95
529937	8747475.76
761885	8747425.04
963085	8747163.23
730824	8746894.94
99922	8746698.12
441203	8746261.70
602600	8746103.74
570637	8746047.75
1348835	8745881.60
582774	8745761.65
1919244	8745039.48
299351	8744901.94
1965938	8744685.46
1210794	8744681.66
1933566	8744637.33
456340	8744323.07
230480	8744306.28
909852	8744058.78
128658	8743832.40
1046294	8743793.92
1125902	8743564.95
562528	8743461.30
508512	8743191.12
622516	8743072.80
524126	8742005.88
1481443	8741918.64
786852	8741827.50
403955	8741635.92
1705958	8741623.15
622901	8741417.76
1025467	8741081.28
355090	8740806.90
81889	8740539.72
1232051	8740533.54
501106	8740384.00
1672434	8740359.95
381721	8740331.64
1016142	8739529.20
955966	8739424.01
1108621	8739407.71
778848	8739329.13
1972181	8739293.82
1670477	8739031.96
1392402	8739002.19
574246	8738711.52
918688	8738660.58
728134	8738517.69
405090	8738431.13
1046295	8738390.61
1943551	8738385.60
1754886	8738214.96
1088460	8738150.57
678580	8737668.20
652796	8737630.38
1375740	8737461.54
1508630	8736934.60
1232584	8736649.24
325146	8736647.19
1849311	8736595.40
1048681	8736564.60
407322	8736553.59
788725	8736286.72
862129	8736023.52
730937	8735669.80
147453	8735260.86
1554489	8735240.53
1439339	8735032.50
1656293	8734822.36
1348265	8734775.77
988358	8734749.21
152101	8734432.76
191022	8734331.74
144400	8734291.92
512431	8734183.55
228321	8734152.40
1489983	8733943.80
52808	8733623.22
437824	8733383.64
1391270	8733207.12
882918	8733170.57
1860959	8732816.18
1617345	8732462.25
906743	8732186.40
1638220	8732088.72
1855964	8731810.56
1765443	8731670.16
1172606	8731505.86
1239505	8731390.54
725599	8731322.06
1457112	8731212.87
380620	8730938.92
602193	8730902.58
1193010	8730648.20
23441	8730643.39
325264	8730549.72
507840	8730060.78
1259820	8729850.26
1025618	8729769.62
1834341	8729482.17
687466	8729469.07
654398	8729460.74
493602	8729424.22
1142430	8729319.15
867730	8729167.68
1934664	8729148.94
701484	8729080.73
1674307	8729025.36
770297	8728785.87
1880881	8728744.80
596916	8728691.34
1311488	8728564.00
783954	8728394.72
1826301	8728389.51
1085751	8728311.84
656939	8727955.92
1606217	8727875.59
527734	8727644.86
1170046	8727378.51
1807273	8727358.38
215659	8727009.16
1709766	8726944.80
172020	8726475.17
556398	8726432.99
1711536	8726329.50
187014	8726308.24
814890	8725872.99
1635798	8725837.52
254287	8725758.86
1329082	8725595.62
624495	8725530.62
1155347	8725350.84
133210	8725348.39
339064	8725275.60
1501617	8725201.79
1391301	8725056.90
261411	8724899.28
360785	8724895.44
694874	8724765.48
493165	8724632.56
777054	8724616.50
690178	8724390.90
127076	8722977.90
558669	8722971.96
1799818	8722556.49
1199887	8722518.54
1359312	8722461.60
940884	8722345.57
1453322	8722206.34
1402877	8722186.94
844024	8721511.64
673752	8721280.68
1137097	8721070.08
1407570	8720974.10
1130097	8720935.96
1570577	8720722.68
524856	8720711.20
1412491	8720414.28
1097659	8720350.57
164008	8720231.74
804649	8720230.24
498689	8720109.60
1385027	8720097.12
517732	8719951.66
1056970	8719867.20
279857	8719741.99
653665	8719605.72
279416	8719531.20
1311948	8719425.00
153141	8719407.51
1993252	8719391.34
1981	8719364.90
1931708	8719339.28
1463679	8719267.22
828314	8719185.53
1940982	8718800.00
1701613	8718796.93
108922	8718740.92
1973213	8718536.34
1647553	8718170.64
1327197	8717956.80
675116	8717831.55
172924	8717571.59
380624	8717484.05
254288	8717430.20
880960	8717405.48
461551	8717386.96
176070	8717209.56
248777	8717161.40
1105979	8716552.11
1991219	8716474.80
1500119	8716246.08
960934	8716124.75
1113660	8715710.43
975488	8715653.76
57753	8715109.50
1265534	8715107.22
111685	8715073.98
653892	8714816.76
1743220	8714474.10
207185	8714263.74
1112254	8714071.31
490696	8713363.34
1050638	8713199.03
156515	8713183.68
1237003	8712380.39
1360991	8712372.63
99355	8712298.00
1187353	8712148.48
1212498	8711848.08
724517	8711442.75
770243	8711379.84
1918052	8710716.91
639687	8710611.13
244654	8710507.81
934698	8710462.51
1180001	8710298.62
1119971	8710153.32
1252414	8710138.06
438220	8710016.98
799547	8709825.25
941864	8709777.24
347393	8709566.56
712194	8709561.60
1381079	8709213.32
1178035	8708950.36
177811	8708650.00
592017	8708630.56
2636	8708130.88
1589648	8708063.67
1838073	8707258.56
675209	8707179.78
1879503	8706727.88
281607	8706725.73
116370	8706574.92
1259541	8706342.94
1106493	8706287.52
1307893	8706286.68
162770	8705374.72
1583918	8704875.02
146544	8704812.86
1736939	8704802.25
451856	8704655.96
1734103	8704580.28
883132	8704557.40
405223	8704489.39
387136	8704113.10
1304727	8703988.04
1147755	8703865.61
1951486	8703692.70
629363	8703643.60
981132	8703461.69
827598	8702853.60
594072	8702723.59
827824	8702011.13
1460685	8701617.60
1056535	8701280.21
1230635	8701194.60
1301206	8700746.08
293470	8700571.76
1972682	8700415.32
761272	8700300.35
1444932	8700230.57
1971737	8700170.24
941952	8700028.26
1034646	8699717.07
213345	8698860.00
1449495	8698583.89
1444773	8698486.05
629817	8698103.15
190890	8697781.24
108896	8697646.19
180939	8697625.20
152791	8697325.80
1537000	8697285.12
1719496	8697274.08
1668048	8697272.17
1721229	8696860.75
132411	8696400.13
1807700	8695948.40
425874	8695531.84
874885	8695294.67
101123	8694842.73
856478	8694618.26
1522004	8694614.94
421790	8694567.70
1314037	8694539.28
1180102	8694514.44
459379	8694183.60
1868540	8694037.66
507513	8693904.78
1715769	8693697.30
1929764	8693534.80
734126	8693511.21
1481697	8693159.44
966387	8692564.01
1504338	8692030.76
726400	8691959.15
960238	8691564.90
1220763	8691442.89
1465046	8691426.04
361329	8691365.40
598006	8691057.11
295575	8690832.50
1917042	8690480.08
916957	8690361.84
562821	8690245.38
307185	8690232.17
19086	8689986.54
890501	8689961.07
1024111	8689885.05
1765430	8689872.40
1006886	8689805.61
1344421	8689805.09
1359006	8689800.48
1821785	8689387.69
1779126	8689276.34
1606167	8689252.05
580393	8688868.14
945005	8688401.82
313380	8688388.74
1836211	8688304.24
1792730	8688257.60
1251610	8688115.80
1073331	8687907.62
1611740	8687088.83
1359782	8687070.24
1365678	8686910.50
1546190	8686872.98
668921	8686725.45
1379917	8686723.18
364006	8686621.60
1624093	8686498.57
838580	8686382.90
688160	8686089.65
1163514	8686034.60
322532	8685792.00
339059	8685762.84
651174	8685633.32
1519183	8685527.20
653576	8685508.79
1074901	8685268.02
1428009	8685218.22
1957268	8685159.87
1309134	8684904.45
688752	8684800.04
14628	8684691.30
581614	8684039.65
1320691	8683900.65
768737	8683640.64
1629508	8683394.20
1691843	8683050.75
1527734	8682919.50
1135557	8682646.50
334127	8682302.43
1656032	8682257.14
277185	8682038.01
1097235	8681718.40
780143	8681562.92
1016276	8681510.04
1074457	8681029.20
307994	8680834.17
1627476	8680585.10
692661	8680462.77
529847	8680307.40
1202066	8680281.40
1938955	8680241.37
894618	8680229.67
559210	8680152.60
681079	8680061.05
230934	8679965.93
951074	8679956.76
1268232	8679948.23
931876	8679886.17
1642684	8679869.00
1441921	8679865.00
96124	8679794.58
933897	8679307.00
1622110	8679282.42
1064289	8679209.88
1424301	8679023.54
1825228	8678774.28
464205	8678604.01
1403412	8678462.85
192902	8678456.19
388174	8678398.08
121010	8678342.57
740688	8678141.44
460967	8677967.76
1055729	8677879.72
31756	8677853.76
166317	8677619.20
456297	8677612.20
1743990	8677574.40
1549030	8677442.19
1580311	8677321.29
1249478	8677075.10
151033	8676997.20
772911	8676990.06
606976	8676751.02
123016	8676495.84
921648	8676235.36
1182253	8676191.16
1184361	8675989.90
231310	8675907.79
1766214	8675787.12
323983	8675737.56
1314655	8675448.57
1580939	8675344.26
1626605	8675338.66
1762773	8675202.28
1745185	8675184.49
133026	8674820.00
27125	8674599.45
562266	8674355.73
718677	8674254.82
754889	8674115.04
1114615	8673868.18
1462426	8673706.91
781103	8673679.08
888661	8673426.45
732318	8673394.50
1948326	8673322.32
650600	8673180.32
1709203	8673171.76
29798	8672864.41
877181	8672371.92
1289525	8672321.70
819212	8672252.64
147233	8672227.77
1709418	8671747.68
1739171	8671122.22
363465	8670949.14
223030	8670660.32
1937582	8670579.35
352652	8670355.93
787364	8669837.62
532843	8669664.09
233154	8669199.32
1231527	8669194.20
1138374	8668498.92
710594	8667650.85
1851874	8667281.28
1766278	8667140.40
381770	8667111.00
318085	8667059.26
1778364	8666763.68
1924236	8666731.92
164581	8666716.24
428861	8666615.94
212086	8666601.02
1986630	8666552.40
568923	8666170.32
441873	8666106.24
484340	8665965.36
1417532	8665858.98
728463	8665849.16
1239893	8665797.00
1506384	8665663.65
300844	8665654.90
1268247	8665571.92
1122650	8665010.70
851807	8663949.56
1494563	8663841.60
1793989	8663818.59
1265704	8663709.60
828333	8663665.24
1195	8663235.36
1211621	8662652.36
1791036	8662416.00
130336	8662395.93
687040	8662241.25
473517	8661999.68
1228556	8661792.48
1815503	8661415.33
1443692	8661404.16
42195	8661360.40
1422725	8661022.89
1181940	8660925.40
390979	8660913.60
1880843	8660824.20
1134199	8660291.97
377661	8659867.12
473710	8659346.04
329452	8659335.50
753303	8659306.53
1361919	8659300.58
941412	8658748.85
418478	8657768.76
1375451	8657554.39
758737	8657100.00
1167395	8656394.88
1050844	8656284.94
965055	8656055.28
629120	8655679.86
734145	8655560.13
1942482	8655172.83
1186846	8655057.18
978996	8654887.71
1939501	8654749.96
904213	8654704.08
47795	8654691.07
773136	8654630.15
761249	8654431.51
275204	8653771.60
557598	8653629.73
459707	8653462.84
290636	8652926.61
783549	8652654.36
210609	8652400.77
451604	8652235.98
332281	8652140.01
1429924	8652087.00
1370993	8652011.50
1329986	8651926.08
611292	8651680.20
69513	8651138.16
1039171	8650878.64
1463255	8650835.12
1187446	8650582.44
592121	8650429.90
1054873	8650309.26
1352176	8650265.12
402729	8650152.96
1976550	8649669.65
72586	8649373.39
1782118	8649010.40
1322629	8648909.50
1365488	8648703.14
1770372	8648629.40
411186	8648595.36
1778497	8648447.60
1580140	8648268.69
1642325	8648138.82
707918	8648020.10
810792	8647443.00
1773244	8647437.93
678898	8647286.68
407544	8647258.80
1631120	8647236.20
1951614	8646850.72
1795248	8646267.24
112791	8645515.20
940853	8645359.36
1764841	8645322.00
797450	8645186.88
942208	8644784.00
1962783	8644779.00
624340	8644617.72
1590316	8644473.04
691270	8644323.81
1569920	8643580.38
801048	8643521.48
1676636	8643134.16
130589	8643043.73
381750	8642751.68
931126	8642524.00
772248	8642178.99
1590066	8641974.67
1508520	8641891.89
1216190	8641690.20
937680	8641628.41
1156793	8641561.76
1416849	8641519.13
654129	8640750.00
752830	8640554.16
384694	8640289.92
1688191	8640021.33
1587493	8639673.84
226624	8639305.61
1842780	8639136.03
129427	8639096.28
226716	8638825.25
1553439	8638747.74
145772	8638586.04
1277952	8638407.54
791986	8637539.76
815562	8637426.45
1687450	8637111.60
1779315	8637042.96
1924637	8636937.21
424182	8636827.55
1643629	8636820.36
1694872	8636804.19
1139150	8636470.60
1906008	8636178.96
662774	8636176.68
1778856	8635743.38
294609	8635464.08
1908022	8635461.27
1544195	8635333.89
1981070	8635109.68
1072939	8634597.40
620805	8634577.27
1587035	8634568.95
864185	8634306.80
1299367	8633870.02
469708	8633854.66
1361162	8632578.92
1633154	8631976.45
802672	8631926.48
1160750	8631772.86
763542	8631416.46
714143	8631103.04
871571	8631041.68
197467	8630739.78
238813	8630734.65
1256685	8630729.61
382298	8630666.25
477808	8630004.72
1521547	8629933.12
1864016	8629709.16
1478581	8629704.60
762964	8629460.88
1579300	8629444.58
1273576	8629313.65
329896	8629290.24
52734	8629110.40
754724	8628972.72
779371	8628523.20
1609634	8628490.71
817015	8628374.76
673530	8628191.94
448296	8627528.94
510815	8627397.08
419828	8627373.78
1820070	8627230.30
1055293	8627093.09
212011	8626850.91
1047772	8626849.64
1586817	8626741.46
1334326	8626683.48
844585	8626563.12
340696	8626548.00
215272	8626167.20
680898	8626162.45
932567	8625999.30
1353281	8625922.36
1764353	8625805.70
1168911	8624761.26
380553	8624217.81
1603630	8623826.55
750863	8623713.12
555212	8623633.32
1631281	8623606.56
1287306	8623514.34
707020	8623366.92
1745090	8623159.23
1609256	8623118.55
1258086	8623043.52
185177	8623029.36
1079305	8622977.49
475758	8622685.95
1855101	8622615.60
1312360	8622590.40
1995039	8622446.40
790165	8622189.45
1314556	8622056.00
193434	8621909.78
735981	8621906.91
1138400	8621856.55
1801683	8621805.29
1107490	8621529.00
77293	8621026.25
1647845	8620596.56
1694405	8620517.66
1476986	8620502.66
640155	8620480.96
1112183	8620373.15
1481074	8620178.70
1277275	8620171.52
851991	8619869.44
2163	8619566.78
1619583	8619390.96
13474	8619382.68
482446	8619269.76
696232	8619176.32
1608973	8619103.50
797586	8618665.08
510690	8618641.92
638449	8618627.64
1029879	8618213.34
722486	8617929.84
1118372	8617217.40
370264	8617182.24
445897	8617015.48
1087136	8616822.00
564668	8616606.62
1161352	8616596.29
1043038	8616576.00
1993409	8616055.68
1347235	8615721.34
56960	8615516.52
1351478	8615366.26
1594397	8614916.56
720199	8614625.52
1865355	8614397.80
376634	8614138.48
1947000	8614088.16
114576	8613698.94
1675684	8613519.20
636324	8613151.34
772722	8613123.00
1111180	8613073.56
1214129	8612909.12
745234	8612511.60
175195	8612009.64
718613	8611971.04
184498	8611843.10
663270	8611492.79
1278618	8611464.96
191481	8611464.96
277614	8611440.96
1362977	8611180.20
1905088	8611166.59
673862	8610904.97
997619	8610567.68
1181337	8610396.17
133071	8610338.88
372595	8610213.12
1412245	8610181.00
239922	8610021.38
801123	8609798.88
1268297	8609786.88
1631877	8609489.14
1609203	8609207.75
130091	8609087.58
1771800	8608953.04
834747	8608863.32
1033059	8608729.95
126566	8608680.21
1520817	8608617.46
240249	8608596.81
1078496	8608587.75
1442963	8608322.64
1478623	8608011.14
1532566	8607961.00
1355770	8607797.73
748686	8607620.01
1826469	8607501.99
714445	8607388.80
1970759	8607374.08
88709	8607201.98
1212474	8606969.80
888046	8606910.00
407021	8606766.98
1562386	8606642.22
453475	8606061.40
188752	8605971.20
1708363	8605750.16
1834389	8605675.60
152634	8605617.27
361893	8605422.75
279371	8605288.83
1800753	8605192.86
1039922	8604712.00
1461394	8604700.05
44097	8604583.00
1869729	8604300.00
280376	8603924.80
1388899	8603396.15
1510390	8603237.56
699871	8603036.01
1042193	8602864.92
443601	8602125.12
288690	8602016.51
652067	8601861.10
72522	8601479.98
1123445	8601092.34
1692271	8601064.36
1751866	8601058.56
819015	8600883.36
897541	8600701.20
1964679	8600497.98
1505	8600028.95
1357987	8600015.90
1794666	8599852.80
534283	8599801.66
1415330	8599638.40
306885	8599299.00
1186149	8598529.29
455329	8598320.10
754368	8597289.76
767038	8597223.36
1790060	8596690.63
1951437	8596556.80
1559797	8596469.88
1974879	8596240.04
1403100	8596227.00
1780744	8595776.42
1574039	8595067.08
1340484	8594800.39
1294876	8594593.56
372232	8594312.18
612040	8593953.86
592185	8593704.16
1534391	8593425.00
1168808	8593292.70
190768	8593096.89
902544	8593051.92
1366877	8593044.80
944426	8592904.88
1449025	8592851.96
554385	8592808.59
498243	8592323.58
321539	8592243.66
1806738	8592128.55
491435	8592029.50
613113	8591928.07
172876	8591317.97
1258944	8591089.92
1452216	8590865.94
1863141	8590805.48
1617038	8590612.32
1779463	8590489.60
1927827	8590155.84
755339	8590006.30
1453208	8589852.00
64071	8589759.12
559766	8589701.98
590069	8589645.81
1906545	8589507.04
227079	8589421.32
99545	8588603.55
1421270	8588538.21
521785	8588055.24
1409140	8587998.00
1697147	8587915.13
250536	8587779.45
1931369	8587665.24
1371895	8587406.69
76229	8587314.96
1056088	8587082.83
37972	8586951.88
1504412	8586862.24
1567454	8586844.92
32288	8586694.30
487800	8586654.09
431627	8586540.27
1699295	8586016.77
508676	8585975.84
258497	8585473.08
1368259	8585426.92
71294	8585383.68
233550	8584534.54
1722622	8584194.30
140717	8584097.72
23097	8583433.35
1628995	8583392.16
1126476	8583260.26
1357510	8583182.30
930453	8583055.08
280456	8582911.70
587503	8582647.32
10196	8581878.14
1713660	8581810.36
1868571	8581727.94
1670361	8581518.36
566055	8581464.00
1058489	8581244.76
1081837	8581032.39
1246033	8580910.36
611792	8580899.40
526934	8580839.16
1433955	8580632.55
1019991	8580505.56
502804	8580213.43
681744	8579993.11
1744187	8579924.12
530574	8579736.45
1989129	8579702.88
1011212	8579545.60
1498141	8579492.74
279710	8579472.28
1094797	8579047.25
1392907	8579008.24
1933527	8578974.18
1924161	8578547.14
551120	8578418.48
498268	8578268.92
1171563	8578051.45
854269	8577951.32
994516	8577914.40
822673	8577865.24
1256841	8577852.36
492703	8577300.12
572410	8577018.55
1596570	8576568.60
971524	8576363.64
1517311	8576256.71
1575685	8575860.15
1681368	8575842.66
1331053	8575782.81
1556529	8574947.22
407026	8574674.16
589673	8574647.51
516396	8574498.24
1823097	8574470.34
23306	8574117.60
1861614	8573619.68
15675	8573514.24
1779508	8573489.80
679125	8573183.52
1513421	8572949.56
1164982	8572867.68
1357495	8572113.38
1932522	8572091.80
51004	8571974.93
735315	8571789.20
254425	8571613.68
156730	8571333.96
403442	8571067.84
1654235	8570938.88
157734	8570808.50
974572	8570429.95
1775874	8570420.30
1236454	8569846.05
173075	8569825.11
1307325	8569804.92
1331277	8569606.80
868036	8569179.57
458566	8569126.00
1276576	8569120.00
1805073	8568886.30
21679	8568788.31
1798327	8568726.96
577803	8568511.35
503318	8568145.59
1925822	8568099.54
1472820	8567477.64
1875684	8567245.40
738277	8567175.24
878270	8565539.40
1526208	8565242.40
761234	8565054.31
876414	8564391.00
897885	8564261.20
1032595	8564072.30
1664102	8564070.39
840570	8563999.08
538331	8563755.42
1314549	8563712.58
1114666	8563689.36
1664049	8563359.83
532994	8563161.24
842369	8563137.60
1550959	8563067.96
1671578	8563060.20
1143729	8562857.31
1272031	8562742.50
1122785	8562646.05
1300991	8562598.83
1657117	8562107.79
1117912	8561920.53
190032	8561620.55
1341544	8561213.76
1751011	8561208.84
692233	8561193.40
526301	8560975.50
1370188	8560898.88
77083	8560840.47
317015	8560765.20
917899	8560728.90
489428	8560590.85
267890	8560386.52
277193	8560188.00
112182	8559892.73
930593	8559642.85
1753476	8559607.44
463158	8559580.00
783107	8559488.00
521600	8559183.72
1340939	8558847.97
1726148	8558711.70
1453951	8558506.49
397173	8557719.66
57185	8557421.60
945770	8557293.36
1097641	8557241.49
1113253	8557190.18
1519113	8557031.82
874634	8557012.24
1967371	8556831.64
875583	8556480.13
1492612	8556350.40
347424	8556112.46
935600	8555812.32
38004	8555552.19
931469	8555423.24
911090	8555348.60
1922905	8555330.79
1624158	8555284.85
863710	8555254.23
1067782	8555096.74
1121072	8555078.10
1105553	8554919.79
1401939	8554896.00
274948	8552895.00
1674430	8552696.25
906018	8552675.56
611639	8552605.18
497530	8552604.82
575924	8552397.71
93343	8552301.12
1074111	8552221.52
1311297	8552175.19
1518866	8551984.74
787794	8551912.38
1347605	8551774.14
1289235	8551661.07
1894783	8551610.24
709331	8551583.46
489115	8551282.20
848232	8551234.60
115929	8551200.99
997566	8550678.45
1613545	8550511.28
1985033	8550421.50
1017190	8550371.67
1556127	8550367.68
497447	8550055.92
1757069	8549738.20
90523	8549629.87
1915876	8549466.80
1249277	8549084.44
485688	8548942.05
523573	8548559.62
1009827	8548189.20
1273063	8548150.04
1044504	8548049.20
517805	8548038.90
1261650	8548014.15
1382002	8547759.10
1006905	8546721.78
1634293	8546617.96
172520	8546511.60
859647	8546476.18
97876	8546266.35
172596	8546180.28
246993	8546079.98
754665	8545519.38
849424	8545390.82
606237	8545264.11
760557	8545071.00
1166223	8544779.41
124287	8544706.16
1879826	8544446.35
239271	8543791.71
351547	8543501.58
161407	8543495.87
1031783	8543477.44
1921300	8543321.25
434391	8543047.00
1626207	8542756.19
52792	8542720.00
1809531	8542693.36
935792	8542351.74
1731865	8541867.60
976485	8541755.15
676055	8541447.42
619809	8541393.57
1596115	8541327.72
219418	8541059.28
664917	8540964.08
968568	8539416.87
1132511	8539398.72
888008	8539389.90
1844174	8539369.82
1259867	8539140.05
1158383	8538928.30
1261419	8538761.00
1572499	8538731.20
144080	8538666.95
904905	8538549.88
388897	8538400.71
1568890	8538073.65
1194294	8538024.24
635630	8537928.94
254171	8537851.53
1401087	8537822.99
733434	8537706.17
1907823	8537298.30
571541	8536949.16
1795660	8536542.84
1925113	8536413.20
236698	8536007.67
177296	8535862.01
1815126	8535857.40
507683	8535823.36
1127108	8535721.68
136971	8535616.86
1202181	8535551.28
1170753	8535441.20
814933	8535127.68
1452727	8535123.96
919536	8534604.43
648318	8534190.64
27267	8534142.24
1176851	8533918.08
982892	8533853.48
226036	8533711.80
436962	8533688.80
197466	8533609.70
495741	8533309.80
526016	8533143.99
